,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,attention,isTrue
221,0.9661079700545729,0.8958291364623536,0.9652067670023939,0.9518334177458115,0.966365609341832,0.9685243348123984,0.96205900280301,0
222,0.9050324982091249,0.8672733047292738,0.8923866624228513,0.8763028318862732,0.9002284186837265,0.9017186912117933,0.9013776113933278,0
223,0.9482995574559963,0.8839139075387321,0.9497942089480856,0.936476972353041,0.9500081937470853,0.9542239900681981,0.9418995133545381,0
224,0.91820623655122,0.876755959961703,0.902815366256877,0.886551197675729,0.9118432930709829,0.9114408782583123,0.9166741920284943,0
225,0.9392584525780014,0.8780749490595567,0.9421500501958702,0.928899888197216,0.9418116933041951,0.947166937593642,0.9314547667942954,0
226,0.9255234170148856,0.8798366121648937,0.9117892312352458,0.8958789447808339,0.9198824793440088,0.9196420950443555,0.923915859109662,0
227,0.9307849831516446,0.8787567225166963,0.9243029205225275,0.909545449192969,0.9287346006195281,0.9309904269659431,0.9263717195500758,0
228,0.9457903301808959,0.8731954192112905,0.9649548103627891,0.9542291834789701,0.9565070863834382,0.9678480328162898,0.9310316487018345,0
229,0.701164314692398,0.9587523912217792,0.3045708026010177,0.2283167848887592,0.5047289836363175,0.36858007304864393,0.8555874796427392,0
230,0.638477692519918,0.9817890063151482,0.13298929637481427,0.0381280604791462,0.38771063951428525,0.2133308752673548,0.8357581734506969,0
231,0.6745503168150147,0.9658246749516557,0.23678306273991837,0.1560921743463325,0.45769853172032154,0.30637546684191547,0.8478924888471956,0
232,0.6523301265443415,0.979820350472238,0.16454647020411972,0.06884045796536467,0.41020381593480176,0.24312510063614795,0.8386838520542077,0
233,0.6628838126777692,0.9653184839376971,0.21420631014142563,0.13691804155793436,0.4408484059462758,0.2842267700765738,0.8459575972361684,0
234,0.662482038497153,0.9815115678869175,0.18175152008300344,0.08129416892725508,0.42358086445490567,0.2606387965349758,0.8399100981026978,0
235,0.6544944534017618,0.9633685474774074,0.201327932914592,0.12923536066731942,0.43051536213773267,0.2706491973110785,0.8454549004299997,0
236,0.6682690117204457,0.9829102342081384,0.1909969093999448,0.08773185800072367,0.4309276370700963,0.2701401941284581,0.8407873595934118,0
237,0.6539408746906263,0.9657997253835706,0.19589223833009012,0.12122662260674408,0.427443066058443,0.2663372013772151,0.8449682391917775,0
238,0.6609439705169278,0.9736684075210966,0.19487548578129943,0.10769113339454348,0.4298959721152698,0.2690774424840672,0.8435905425980743,0
239,0.6858932666619086,1.0,0.1932748094957856,0.06155216738652658,0.43962035559206275,0.2806460977776385,0.8377732927142612,0
240,0.2755497139100538,0.567306862917849,0.21387594124629897,0.8050327809338181,0.2763637095666814,0.08758366033930255,0.9274441258296002,0
241,0.16935619301800126,0.45596756600281146,0.21963055528321793,0.9999999999999999,0.23443884628926448,0.03747765858894523,0.952384276012325,0
242,0.23262937428343716,0.5210255101492247,0.21514879846583404,0.8781167023244189,0.2586476922959785,0.06752753807723075,0.9338027506011508,0
243,0.1902493611804203,0.4795489671359933,0.2198756357887747,0.9691175185169999,0.24369611309123418,0.04708041578527943,0.9523449497309143,0
244,0.21675704626326509,0.5019644925279942,0.21402038653102548,0.8964629230165089,0.250924959363515,0.060407150065063975,0.9305026262993541,0
245,0.20304585234766578,0.4957021174363753,0.22143126594473597,0.957832754493625,0.2503953326361629,0.05270119594119879,0.9572882437592396,0
